date,d_entries,d_exits,station,line
2016-05-10,38305.0,34605.0,77 ST,6
2016-05-11,38408.0,34253.0,77 ST,6
2016-05-12,38599.0,34926.0,77 ST,6
2016-05-13,38325.0,34947.0,77 ST,6
2016-05-14,20232.0,16919.0,77 ST,6
2016-05-15,16024.0,14501.0,77 ST,6
2016-05-16,36057.0,32467.0,77 ST,6
2016-05-17,39662.0,35692.0,77 ST,6
2016-05-18,40126.0,36528.0,77 ST,6
2016-05-19,40120.0,35524.0,77 ST,6
2016-05-20,37712.0,34302.0,77 ST,6
2016-05-21,20798.0,17773.0,77 ST,6
2016-05-22,15732.0,14235.0,77 ST,6
2016-05-23,35840.0,33127.0,77 ST,6
2016-05-24,38967.0,34825.0,77 ST,6
2016-05-25,38765.0,35009.0,77 ST,6
2016-05-26,38821.0,34991.0,77 ST,6
2016-05-27,34834.0,31244.0,77 ST,6
2016-05-28,16331.0,15151.0,77 ST,6
2016-05-29,12338.0,11900.0,77 ST,6
2016-05-30,12668.0,12508.0,77 ST,6
2016-05-31,35560.0,32774.0,77 ST,6
2016-06-01,38366.0,34531.0,77 ST,6
2016-06-02,39703.0,35558.0,77 ST,6
2016-06-03,38456.0,33713.0,77 ST,6
2016-06-04,20246.0,17460.0,77 ST,6
2016-06-05,17164.0,14370.0,77 ST,6
2016-06-06,36057.0,33480.0,77 ST,6
2016-06-07,38192.0,35675.0,77 ST,6
2016-06-08,40652.0,34023.0,77 ST,6
2016-06-09,39435.0,35347.0,77 ST,6
2016-06-10,37068.0,33827.0,77 ST,6
2016-06-11,19896.0,17526.0,77 ST,6
2016-06-12,16347.0,16088.0,77 ST,6
2016-06-13,35243.0,32347.0,77 ST,6
2016-06-14,38417.0,34760.0,77 ST,6
2016-06-15,39349.0,36614.0,77 ST,6
2016-06-16,40744.0,35187.0,77 ST,6
2016-06-17,37374.0,32529.0,77 ST,6
2016-06-18,20344.0,19699.0,77 ST,6
2016-06-19,14851.0,15357.0,77 ST,6
2016-06-20,34461.0,32193.0,77 ST,6
2016-06-21,37241.0,33269.0,77 ST,6
2016-06-22,37430.0,34078.0,77 ST,6
2016-06-23,37438.0,33344.0,77 ST,6
2016-06-24,35649.0,32424.0,77 ST,6
2016-06-25,20530.0,19049.0,77 ST,6
2016-06-26,16023.0,15916.0,77 ST,6
2016-06-27,33863.0,31452.0,77 ST,6
2016-06-28,36507.0,33381.0,77 ST,6
2016-06-29,36339.0,32913.0,77 ST,6
2016-06-30,35510.0,30090.0,77 ST,6
2016-07-01,31333.0,28054.0,77 ST,6
2016-07-02,13144.0,5510.0,77 ST,6
2016-07-03,10148.0,3605.0,77 ST,6
2016-07-04,11054.0,9340.0,77 ST,6
2016-07-05,29932.0,29489.0,77 ST,6
2016-07-06,33624.0,31003.0,77 ST,6
2016-07-07,33794.0,30739.0,77 ST,6
2016-07-08,32535.0,29254.0,77 ST,6
2016-07-09,18281.0,18799.0,77 ST,6
2016-07-10,14496.0,15779.0,77 ST,6
2016-07-11,32627.0,30282.0,77 ST,6
2016-07-12,34978.0,31800.0,77 ST,6
2016-07-13,33873.0,30378.0,77 ST,6
2016-07-14,34802.0,31481.0,77 ST,6
2016-07-15,32967.0,30053.0,77 ST,6
2016-07-16,18776.0,18188.0,77 ST,6
2016-07-17,12376.0,14943.0,77 ST,6
2016-07-18,34505.0,30210.0,77 ST,6
2016-07-19,34858.0,32248.0,77 ST,6
2016-07-20,35201.0,32191.0,77 ST,6
2016-07-21,35173.0,33091.0,77 ST,6
2016-07-22,33671.0,30283.0,77 ST,6
2016-07-23,18467.0,17582.0,77 ST,6
2016-07-24,14721.0,15360.0,77 ST,6
2016-07-25,31530.0,30609.0,77 ST,6
2016-07-26,34166.0,31296.0,77 ST,6
2016-07-27,35264.0,31906.0,77 ST,6
2016-07-28,34826.0,31852.0,77 ST,6
2016-07-29,32833.0,29736.0,77 ST,6
2016-07-30,18115.0,18266.0,77 ST,6
2016-07-31,13940.0,14689.0,77 ST,6
2016-08-01,31135.0,29250.0,77 ST,6
2016-08-02,33696.0,30704.0,77 ST,6
2016-08-03,34494.0,31131.0,77 ST,6
2016-08-04,34611.0,30484.0,77 ST,6
2016-08-05,32193.0,29061.0,77 ST,6
